artist_id,artist_genres
1ZpCdBZ3rL0mXxMhzhOBvi,"egyptian alternative, egyptian pop"
6Ss3HQTUk6PeyD1a0IV6RB,mahraganat
7yBuSjd5Z3w7acodk51evR,"egyptian hip hop, egyptian trap"
7t3VJCyz87PJLqHM3mOt3I,arab groove
6lBIyYTrWwULJmuFlncN48,mahraganat
56chSp36PsMhpQvUn1kdR3,"egyptian hip hop, egyptian trap"
6Ss3HQTUk6PeyD1a0IV6RB,mahraganat
2KjiHtx0h8tyJXbg8aYRgu,"egyptian pop, mahraganat"
5OaC42gxOxSYgfmmSxe672,"egyptian pop, mahraganat"
5LtHZB7vU02HtNoOzNcVhc,"arab pop, egyptian pop"
5OaC42gxOxSYgfmmSxe672,"egyptian pop, mahraganat"
6zK1M4TcabpLQMNmmG2P0Q,"afrobeats, afropop, nigerian pop"
4TKhxSkqClXrdtUWgKqHVU,afrobeats
3ZpEKRjHaHANcpk10u6Ntq,afrobeats
1X6cBGnXpEpN7CmflLKmLV,"afrobeats, afropop, azontobeats, nigerian pop"
4mSWNal2Ixxf1zrXSTLoep,"afrobeats, nigerian pop"
3tVQdUvClmAT7URs9V3rsp,"afrobeats, afropop, azonto, nigerian hip hop, nigerian pop"
4zmZ8lVLzGc84S4v2B1rLx,"afrobeats, nigerian pop"
3LOm0AZjpwVQebvkyanjDy,"afro drill, afrobeats, nigerian pop"
3LOm0AZjpwVQebvkyanjDy,"afro drill, afrobeats, nigerian pop"
408vMm7y1227ASq7GmWygZ,"afrobeats, nigerian pop"
5yOvAmpIR7hVxiS6Ls5DPO,afrobeats
4JM1zsVj1pt38Q8mhv5teI,"afrobeats, nigerian pop"
4zmZ8lVLzGc84S4v2B1rLx,"afrobeats, nigerian pop"
1E5hfn5BduN2nnoZCJmUVG,"afrobeats, nigerian pop"
46pWGuE3dSwY3bMMXGBvVS,"afrobeats, nigerian pop"
3a1tBryiczPAZpgoZN9Rzg,"afrobeats, nigerian pop"
1YEisn8aVyjibFXhNpO7vI,
6acbdy69rtlv8m9EW31MYl,"afrobeats, afropop, igbo pop, igbo rap, nigerian hip hop, nigerian pop"
3tVQdUvClmAT7URs9V3rsp,"afrobeats, afropop, azonto, nigerian hip hop, nigerian pop"
1X6cBGnXpEpN7CmflLKmLV,"afrobeats, afropop, azontobeats, nigerian pop"
3wcj11K77LjEY1PkEazffa,"afrobeats, azontobeats, dancehall, nigerian hip hop, nigerian pop"
0ZvsEkINadmEV4qzS4ollh,"afrobeats, viral afropop"
4JM1zsVj1pt38Q8mhv5teI,"afrobeats, nigerian pop"
3a1tBryiczPAZpgoZN9Rzg,"afrobeats, nigerian pop"
3tVQdUvClmAT7URs9V3rsp,"afrobeats, afropop, azonto, nigerian hip hop, nigerian pop"
3a1tBryiczPAZpgoZN9Rzg,"afrobeats, nigerian pop"
4ovtyvs7j1jSmwhkBGHqSr,"afrobeats, afropop, azonto, nigerian hip hop, nigerian pop"
1X6cBGnXpEpN7CmflLKmLV,"afrobeats, afropop, azontobeats, nigerian pop"
3sHq8pB8IoGvnatMuoixwd,viral afropop
4JM1zsVj1pt38Q8mhv5teI,"afrobeats, nigerian pop"
3wcj11K77LjEY1PkEazffa,"afrobeats, azontobeats, dancehall, nigerian hip hop, nigerian pop"
3Uv5hfyuC7TkLsQ6p4ikSb,"afrobeats, nigerian pop"
3LOm0AZjpwVQebvkyanjDy,"afro drill, afrobeats, nigerian pop"
5yOvAmpIR7hVxiS6Ls5DPO,afrobeats
2hKQc001G7ggs3ZyxMdkGq,"afrobeats, afropop, azontobeats, nigerian pop"
3sHq8pB8IoGvnatMuoixwd,viral afropop
687cZJR45JO7jhk1LHIbgq,"afro r&b, alte, nigerian pop"
6Kp3KWPiVgi33DkJqo9T4g,"afrobeats, nigerian pop"
3a1tBryiczPAZpgoZN9Rzg,"afrobeats, nigerian pop"
0Y3agQaa6g2r0YmHPOO9rh,"afrobeats, afropop, azontobeats, ghanaian hip hop, nigerian pop"
3LOm0AZjpwVQebvkyanjDy,"afro drill, afrobeats, nigerian pop"
0Y3agQaa6g2r0YmHPOO9rh,"afrobeats, afropop, azontobeats, ghanaian hip hop, nigerian pop"
3zaDigUwjHvjOkSn0NDf9x,"afrobeats, nigerian pop"
1X6cBGnXpEpN7CmflLKmLV,"afrobeats, afropop, azontobeats, nigerian pop"
0a8YNI8VHVPYKIPvCiJDxa,"afrobeats, nigerian pop"
4TKhxSkqClXrdtUWgKqHVU,afrobeats
0ZvsEkINadmEV4qzS4ollh,"afrobeats, viral afropop"
3zaDigUwjHvjOkSn0NDf9x,"afrobeats, nigerian pop"
3LOm0AZjpwVQebvkyanjDy,"afro drill, afrobeats, nigerian pop"
12kjvw4e3gLp6qVHO65n7W,"afrobeats, nigerian hip hop, nigerian pop"
2WzWSpOB41g3gb78Raj6RK,"pinoy hip hop, tagalog rap"
5Two5JCWeQdaAbGKUFQx8d,
4zpGxqF6oI1h3f6Md2v42T,pinoy hip hop
4zpGxqF6oI1h3f6Md2v42T,pinoy hip hop
4O19i2jHEjPyz17BeiwbDp,pinoy drill
2zRoFfKfqM5jaUysSG9EUI,
7uDdl5V5AETSFY7K3muu22,"cdo indie, opm, p-pop"
4zpGxqF6oI1h3f6Md2v42T,pinoy hip hop
06HL4z0CvFAxyc27GXpf02,pop
2uYWxilOVlUdk4oV9DvwqK,"brooklyn indie, pov: indie"
1bvOB4esBO2VFoCnaEheBO,
3lFMRWaEWZlfXdBig97kks,"pinoy hip hop, pinoy trap"
2KdFoq4IBXMzfia4ZCLDIs,
61nn6nOoLWjVC1ER2qFAvN,"opm, pinoy city pop"
4DAcJXcjX0zlQAZAPAx4Zb,opm
1EUmQM6xgUQLUkJVcvSdey,opm
1Xyo4u8uXC1ZmMpatF05PJ,"canadian contemporary r&b, canadian pop, pop"
7dFzqx2qyelGPiBKmdSEOT,"opm, p-pop, pinoy singer-songwriter"
4gzpq5DPGxSnKTe4SA8HAU,"permanent wave, pop"
7dFzqx2qyelGPiBKmdSEOT,"opm, p-pop, pinoy singer-songwriter"
4zpGxqF6oI1h3f6Md2v42T,pinoy hip hop
14AlQdTUuzYESzQYKU6QIE,pinoy drill
1bvOB4esBO2VFoCnaEheBO,
7Hb2cm4pIeCUKwfzutKyjp,
7tYKF4w9nC0nq9CsPZTHyP,"pop, r&b, rap"
4LT250S0fAe4cYqPbRk56m,pinoy r&b
0a4r2EnsevvHCukoJ1xFwJ,opm
117XFtbZPnCI1EYKjYZWJc,"opm, pinoy hip hop, tagalog rap"
0XRPxTyrrVeDXLt6Wxw4UD,
2WzWSpOB41g3gb78Raj6RK,"pinoy hip hop, tagalog rap"
4zpGxqF6oI1h3f6Md2v42T,pinoy hip hop
0du5cEVh5yTK9QJze8zA0C,"dance pop, pop"
2Ev7vtPI38BE2kQvwmH4ce,opm
0du5cEVh5yTK9QJze8zA0C,"dance pop, pop"
3L1qgTsUqavkiygkIKfWJD,
29zSTMejPhY0m7kwNQ9SPI,opm
06HL4z0CvFAxyc27GXpf02,pop
1McMsnEElThX1knmY4oliG,pop
45dkTj5sMRSjrmBSBeiHym,"alt z, pop"
6EigliA66uumHSob7cOG1y,
3PDFGpPl4ienSn5Vwisfrh,"pinoy hip hop, pinoy r&b, tagalog rap"
0DpLoyGVbhOHNR3ht2oO9y,pinoy city pop
6AvnL2gWjNYs1hRVJx4huK,
7uDdl5V5AETSFY7K3muu22,"cdo indie, opm, p-pop"
67IN4cLJ7798gUapyZlmac,"acoustic opm, opm, p-pop"
2kxP07DLgs4xlWz8YHlvfh,indonesian r&b
6HaGTQPmzraVmaVxvz6EUc,k-pop
1DlYnIiliftt6R21Y5NOW2,opm
29zSTMejPhY0m7kwNQ9SPI,opm
3SozjO3Lat463tQICI9LcE,
0pWR7TsFhvSCnbmHDjWgrE,"j-pop, j-rock"
1Y5vJqABeI6QI6R95EDV6o,
64tJ2EAv1R6UaZqc4iOCyj,"j-pop, japanese teen pop"
4QvgGvpgzgyUOo8Yp8LDm9,"anime rock, j-pop, j-rock"
6mEQK9m2krja6X1cfsAjfl,"j-pop, japanese teen pop"
4QvgGvpgzgyUOo8Yp8LDm9,"anime rock, j-pop, j-rock"
6rs1KAoQnFalSqSU4LTh8g,"j-pop, j-rock"
6wxfx1yhyqjCPYwwxJktR2,j-pop
4QvgGvpgzgyUOo8Yp8LDm9,"anime rock, j-pop, j-rock"
4QvgGvpgzgyUOo8Yp8LDm9,"anime rock, j-pop, j-rock"
6HaGTQPmzraVmaVxvz6EUc,k-pop
4QvgGvpgzgyUOo8Yp8LDm9,"anime rock, j-pop, j-rock"
2IUl3m1H1EQ7QfNbNWvgru,"j-pop, japanese soul"
4UK2Lzi6fBfUi9rpDt6cik,j-pop
4SpbR6yFEvexJuaBpgAU5p,k-pop girl group
64tJ2EAv1R6UaZqc4iOCyj,"j-pop, japanese teen pop"
5Vo1hnCRmCM6M4thZCInCj,"anime, anime rock, j-pop"
2IUl3m1H1EQ7QfNbNWvgru,"j-pop, japanese soul"
4SJ7qRgJYNXB9Yttzs4aSa,j-pop
7mvhRvEAHiCTQHUnH7fgnv,japanese electropop
2rUfBClgdqQ4Svcg0A6gIl,
6bDWAcdtVR3WHz2xtiIPUi,japanese teen pop
4QvgGvpgzgyUOo8Yp8LDm9,"anime rock, j-pop, j-rock"
5Vo1hnCRmCM6M4thZCInCj,"anime, anime rock, j-pop"
4UK2Lzi6fBfUi9rpDt6cik,j-pop
6S8w5rLsEwjN21jQeRES0n,"j-rock, japanese alternative rock"
4QvgGvpgzgyUOo8Yp8LDm9,"anime rock, j-pop, j-rock"
4QvgGvpgzgyUOo8Yp8LDm9,"anime rock, j-pop, j-rock"
4XFkDALFTsSHVnRtJSsaMN,
0ixzjrK1wkN2zWBXt3VW3W,"j-pop, japanese singer-songwriter, japanese teen pop"
26JbIcCELE7o1nl8pw6Vlg,modern j-rock
7HwzlRPa9Ad0I8rK0FPzzK,"anime, j-pop"
5kjGRHClVacSyllOUqU1S0,"classic j-pop, j-pop, j-rock"
6rs1KAoQnFalSqSU4LTh8g,"j-pop, j-rock"
7oQ6zxSp4eQjvVkk9rGIDV,japanese teen pop
4QvgGvpgzgyUOo8Yp8LDm9,"anime rock, j-pop, j-rock"
63ylN6WBUUxxMsySiDmr0B,"city pop, japanese soul"
6cutt8thPFUICMfxaYerWd,"j-pop, j-rock, japanese post-hardcore"
6rs1KAoQnFalSqSU4LTh8g,"j-pop, j-rock"
64tJ2EAv1R6UaZqc4iOCyj,"j-pop, japanese teen pop"
6rs1KAoQnFalSqSU4LTh8g,"j-pop, j-rock"
6rs1KAoQnFalSqSU4LTh8g,"j-pop, j-rock"
0B1ce3uNrzkdm76NXI4mhX,"j-pop, japanese teen pop"
64tJ2EAv1R6UaZqc4iOCyj,"j-pop, japanese teen pop"
6wxfx1yhyqjCPYwwxJktR2,j-pop
6HvZYsbFfjnjFrWF950C9d,"k-pop, k-pop girl group"
6HvZYsbFfjnjFrWF950C9d,"k-pop, k-pop girl group"
0ixzjrK1wkN2zWBXt3VW3W,"j-pop, japanese singer-songwriter, japanese teen pop"
0QZqdhoRQkn1VphAa5eX8h,"j-pop, j-rock, japanese punk rock, japanese ska"
1t17z3vfuc82cxSDMrvryJ,"anime, j-pop, japanese alternative rock, japanese teen pop"
4gdMJYnopf2nEUcanAwstx,"desi pop, hindi indie, indian indie, indian singer-songwriter"
5r3wPya2PpeTTsXsGhQU8O,punjabi hip hop
5wJ1H6ud777odtZl5gG507,"desi pop, filmi, modern bollywood"
4z0z82pXirH1TrygipQlOo,punjabi pop
2cjQTf2J5yCaNY8qHpW855,urdu hip hop
6gIqKYKRmltKfkTnxhMv8V,"pakistani indie, urdu hip hop"
5r3wPya2PpeTTsXsGhQU8O,punjabi hip hop
1qyXgLYCg0osV4glEYuQIv,
5r3wPya2PpeTTsXsGhQU8O,punjabi hip hop
5r3wPya2PpeTTsXsGhQU8O,punjabi hip hop
0VAIiNSKG4DWkSaIy5qWz1,
3iGhlvzpXc0UHBQ7klAItX,desi pop
4YRxDV8wJFPHPTeXepOstw,"filmi, modern bollywood"
2mwbuz349OET9y5xYFUnrR,"classic pakistani pop, pakistani pop, sufi"
5r3wPya2PpeTTsXsGhQU8O,punjabi hip hop
1wRPtKGflJrBx9BmLsSwlU,"filmi, indian instrumental, modern bollywood"
6DARBhWbfcS9E4yJzcliqQ,"desi hip hop, punjabi pop"
2cjQTf2J5yCaNY8qHpW855,urdu hip hop
2FKWNmZWDBZR4dE5KX4plR,"filmi, modern bollywood, punjabi pop"
4zCH9qm4R2DADamUHMCa6O,"desi hip hop, filmi, tamil hip hop"
6FDDxz6lYakINkmWPOlIZG,punjabi pop
6QoCrBHsojKnOrsGNfRcTN,punjabi hip hop
5r3wPya2PpeTTsXsGhQU8O,punjabi hip hop
1yMP2gzEFgUkib4khXN6hi,"desi emo rap, urdu hip hop"
1n9EM0Y4A89vuRiA93gSS9,"balochi pop, pakistani pop"
1sIdRkRWXKG4uML73h8Ihs,
5mWQT8CLTa4mAQAJdFjHb1,"pakistani indie, pakistani pop, urdu hip hop"
2cjQTf2J5yCaNY8qHpW855,urdu hip hop
5r3wPya2PpeTTsXsGhQU8O,punjabi hip hop
5gZhfbckaWo89OzDSk3gdT,"desi pop, punjabi pop"
1Xyo4u8uXC1ZmMpatF05PJ,"canadian contemporary r&b, canadian pop, pop"
3pQ4aA7dkolyjUAMrVScgh,"desi pop, modern bollywood"
3ozYqVCLohfpXIhalkhM8D,desi pop
4PULA4EFzYTrxYvOVlwpiQ,"desi hip hop, pakistani hip hop, punjabi hip hop, punjabi pop"
4qjiRRFcM4WZ0aJ3IHdWPN,punjabi pop
2FKWNmZWDBZR4dE5KX4plR,"filmi, modern bollywood, punjabi pop"
2FKWNmZWDBZR4dE5KX4plR,"filmi, modern bollywood, punjabi pop"
3scNK8e4mqnP6Rb8a3lwZY,"pakistani hip hop, pakistani pop"
1URnnhqYAYcrqrcwql10ft,"atl hip hop, hip hop, rap"
74OaRjmyh0XyRZsQQQ5l7c,"desi pop, filmi, indian singer-songwriter, modern bollywood"
3R1penrqtuKNTeWABjKT5N,punjabi pop
6DARBhWbfcS9E4yJzcliqQ,"desi hip hop, punjabi pop"
4gdMJYnopf2nEUcanAwstx,"desi pop, hindi indie, indian indie, indian singer-songwriter"
5r3wPya2PpeTTsXsGhQU8O,punjabi hip hop
4gdMJYnopf2nEUcanAwstx,"desi pop, hindi indie, indian indie, indian singer-songwriter"
01pFDtbY3k5uOmy0Pbg93C,"pakistani electronic, pakistani pop"
7FvX2e6CgYllzgZ9uempWF,desi hip hop
74RGMjbSsFv5RLj8wVx9Yv,desi pop
6LEG9Ld1aLImEFEVHdWNSB,"desi pop, punjabi hip hop, punjabi pop"
6jvvFfe34NYXjWZMz7rExP,
6UgERnTHmjk3qXM9x5vzyO,indonesian r&b
3txNoNUfBAHT1ZSGT2R30y,"indonesian pop, indonesian pop rock"
2uYWxilOVlUdk4oV9DvwqK,"brooklyn indie, pov: indie"
0LivMD6P6pi2yfZf1rIAat,"indonesian pop, indonesian pop rock"
6Sv2jkzH9sWQjwghW5ArMG,indonesian pop
1Xyo4u8uXC1ZmMpatF05PJ,"canadian contemporary r&b, canadian pop, pop"
2f1AZeW1r6TUVLagZaRXO5,"dangdut, indonesian pop rock"
1JvbNeV9zG9Sew1JyaWsyx,indonesian pop
5uUb3J6HqLhBWwzuh84LUZ,indonesian pop rock
7hr9W3IjXcm3UlLY7guLk5,singer-songwriter pop
4IWBUUAFIplrNtaOHcJPRM,"pop, talent show, uk pop"
78ED3zmePoZzEzeBUg0evm,"bruneian pop, indonesian pop"
1y46m0kIaKwnodL0ElvQIs,
5DKFj8QL05LWzVG82W29CG,indonesian folk pop
6Sv2jkzH9sWQjwghW5ArMG,indonesian pop
3qL7BzwJOXq3EzAio36aLX,indonesian pop
1v1khTmozNfxB2ET1Ep288,"indonesian pop punk, indonesian rock"
053tL050frPJyo9lPXTUFb,indonesian pop rock
4AhHkaGz7W2bKKJK90IaV2,indonesian folk
6jJ0s89eD6GaHleKKya26X,pop
2kxP07DLgs4xlWz8YHlvfh,indonesian r&b
6ygKuZFz2sRggPZRaLHVHD,indonesian pop
06HL4z0CvFAxyc27GXpf02,pop
0du5cEVh5yTK9QJze8zA0C,"dance pop, pop"
1uNFoZAHBGtllmzznpCI3s,"canadian pop, pop"
20zafXaLhm5IcXnSU93rNn,indonesian pop
6FTLayBxjkQeanFdUusk1I,indonesian pop
66NmU5epI0ONGmdCRbLpmW,indonesian pop
4IWBUUAFIplrNtaOHcJPRM,"pop, talent show, uk pop"
5uUb3J6HqLhBWwzuh84LUZ,indonesian pop rock
327ipGIr9bD3MkLb2eucqC,indonesian pop
4bAgr9zaF0bpzVGHdHuf0f,"indonesian pop, malaysian pop"
5LcNPa8f8bRmZqELgoRFkN,indonesian pop
0kPb52ySN2k9P6wEZPTUzm,indonesian pop
1Xyo4u8uXC1ZmMpatF05PJ,"canadian contemporary r&b, canadian pop, pop"
7Ln80lUS6He07XvHI8qqHH,"garage rock, modern rock, permanent wave, rock, sheffield indie"
0sLoVTeBT6akDY7ecDxKYe,
51kyrUsAVqUBcoDEMFkX12,indonesian pop
2iDVt6mFbtbDEZG5ax0dTi,"indonesian jazz, indonesian pop, indonesian singer-songwriter"
0kPb52ySN2k9P6wEZPTUzm,indonesian pop
4sEWznAKWWNcicTuLxzb6d,"indonesian pop, indonesian pop rock"
1REvGGP2H7cFLGZgK2sStO,
3wOsYKZM0zcKNasi3I7fP4,indonesian pop
7pFWMC2E7h8eL3SZyHRsRq,indonesian pop
0f6TyESD8E1mD2oLJ4TGv1,"bandung indie, indonesian emo, indonesian post-hardcore"
5YGY8feqx7naU7z4HrwZM6,pop
4AK6F7OLvEQ5QYCBNiQWHq,"boy band, pop, post-teen pop, talent show"
2dyCbip3jAVmQNAs7Sg8Y9,indonesian pop
2iDVt6mFbtbDEZG5ax0dTi,"indonesian jazz, indonesian pop, indonesian singer-songwriter"
4ucwey7FxkHXkLK7jSfevU,"classic indonesian rock, indonesian pop, indonesian rock"
4gdMJYnopf2nEUcanAwstx,"desi pop, hindi indie, indian indie, indian singer-songwriter"
5wJ1H6ud777odtZl5gG507,"desi pop, filmi, modern bollywood"
4YRxDV8wJFPHPTeXepOstw,"filmi, modern bollywood"
1wRPtKGflJrBx9BmLsSwlU,"filmi, indian instrumental, modern bollywood"
2cjQTf2J5yCaNY8qHpW855,urdu hip hop
3iGhlvzpXc0UHBQ7klAItX,desi pop
4zCH9qm4R2DADamUHMCa6O,"desi hip hop, filmi, tamil hip hop"
5r3wPya2PpeTTsXsGhQU8O,punjabi hip hop
5r3wPya2PpeTTsXsGhQU8O,punjabi hip hop
1mBydYMVBECdDmMfE2sEUO,"filmi, gujarati pop, modern bollywood"
74OaRjmyh0XyRZsQQQ5l7c,"desi pop, filmi, indian singer-songwriter, modern bollywood"
4PULA4EFzYTrxYvOVlwpiQ,"desi hip hop, pakistani hip hop, punjabi hip hop, punjabi pop"
3pQ4aA7dkolyjUAMrVScgh,"desi pop, modern bollywood"
1qyXgLYCg0osV4glEYuQIv,
5gZhfbckaWo89OzDSk3gdT,"desi pop, punjabi pop"
5jJrJU7VVmxQQLcLAmmxXc,
3qpyErDI4i90q5EGgSRmNK,"desi pop, indian indie, indian singer-songwriter, modern bollywood"
5r3wPya2PpeTTsXsGhQU8O,punjabi hip hop
5r3wPya2PpeTTsXsGhQU8O,punjabi hip hop
5wJ1H6ud777odtZl5gG507,"desi pop, filmi, modern bollywood"
0VAIiNSKG4DWkSaIy5qWz1,
1wRPtKGflJrBx9BmLsSwlU,"filmi, indian instrumental, modern bollywood"
4z0z82pXirH1TrygipQlOo,punjabi pop
2GoeZ0qOTt6kjsWW4eA6LS,"desi pop, filmi, gujarati pop, modern bollywood"
6DARBhWbfcS9E4yJzcliqQ,"desi hip hop, punjabi pop"
2GoeZ0qOTt6kjsWW4eA6LS,"desi pop, filmi, gujarati pop, modern bollywood"
5wJ1H6ud777odtZl5gG507,"desi pop, filmi, modern bollywood"
1wRPtKGflJrBx9BmLsSwlU,"filmi, indian instrumental, modern bollywood"
3gBKY0y3dFFVRqicLnVZYz,"filmi, hare krishna, modern bollywood"
1wRPtKGflJrBx9BmLsSwlU,"filmi, indian instrumental, modern bollywood"
6WOdPJmexxFINcKMkP2jMG,"desi pop, filmi, modern bhajan, modern bollywood"
1mBydYMVBECdDmMfE2sEUO,"filmi, gujarati pop, modern bollywood"
5wJ1H6ud777odtZl5gG507,"desi pop, filmi, modern bollywood"
5PVSEFUT4Inqu3yEq56Ku9,hindi indie
1wRPtKGflJrBx9BmLsSwlU,"filmi, indian instrumental, modern bollywood"
2FKWNmZWDBZR4dE5KX4plR,"filmi, modern bollywood, punjabi pop"
4YRxDV8wJFPHPTeXepOstw,"filmi, modern bollywood"
1wRPtKGflJrBx9BmLsSwlU,"filmi, indian instrumental, modern bollywood"
1n9EM0Y4A89vuRiA93gSS9,"balochi pop, pakistani pop"
7FvX2e6CgYllzgZ9uempWF,desi hip hop
4gdMJYnopf2nEUcanAwstx,"desi pop, hindi indie, indian indie, indian singer-songwriter"
5NHm4TU5Twz7owibYxJfFU,"desi pop, hindi hip hop"
1wRPtKGflJrBx9BmLsSwlU,"filmi, indian instrumental, modern bollywood"
5wJ1H6ud777odtZl5gG507,"desi pop, filmi, modern bollywood"
2FKWNmZWDBZR4dE5KX4plR,"filmi, modern bollywood, punjabi pop"
2FgHPfRprDaylrSRVf1UlN,"new beat, tamil pop"
2GoeZ0qOTt6kjsWW4eA6LS,"desi pop, filmi, gujarati pop, modern bollywood"
5NHm4TU5Twz7owibYxJfFU,"desi pop, hindi hip hop"
4gdMJYnopf2nEUcanAwstx,"desi pop, hindi indie, indian indie, indian singer-songwriter"
2NoJ7NuNs9nyj8Thoh1kbu,"filmi, ghazal"
5wbf52LA6kcaboHSN6NEF1,"funk carioca, funk rj"
7dzq55YG3wjViqexDwiycQ,"arrocha, axe, mpb, pagode, pop nacional, samba reggae, sertanejo universitario"
0IhzJFf4QBEz0ifqLwScKV,rave funk
0uGWkZRPp1Urk77XBrPBsZ,agronejo
2CotyFTVKWR1jJLPTrrjdu,
2v5eqze59fqRes2e5QVGhf,"axe, pagode, pagode baiano"
3qvcCP2J0fWi0m0uQDUf6r,"arrocha, sertanejo, sertanejo universitario"
6TYimByryGphZCtwYopH0y,"sertanejo, sertanejo pop, sertanejo universitario"
4PLdCloYxu2bMKfuuB9lI5,"funk consciente, funk paulista"
487N2T9nIPEHrlTZLL3SQs,"agronejo, arrocha, sertanejo, sertanejo universitario"
6jBww4kwlSrjaNYP7AQPtX,"trap brasileiro, trap carioca"
4PzYKhC14sTJNEr0dzoo0d,"funk carioca, pop nacional"
0CdnnCbbKD4oIzBmxi2o7r,"arrocha, brega paraense"
2CKOmarVWvWqkNWUatHCex,"agronejo, sertanejo, sertanejo pop"
5Rs4gTYf15iES8jXZqhx2L,
3hq7WoPJsrRP0KMSLhUgRz,"arrocha, sertanejo, sertanejo universitario"
6wduHvHCH5QZtWs6ULilDM,forro
1LIuN7ov1IBQDdLsU83ojl,"agronejo, arrocha, sertanejo, sertanejo pop, sertanejo universitario"
7KVJCU4z5L4EUHILL8aMxR,"arrocha, axe, forro, pagode baiano, pop nacional"
68PYmgkbRP1qZnEWOry7sB,"funk carioca, trap brasileiro"
4s3lxX76LwxzMdQEAFYdzv,
0uGWkZRPp1Urk77XBrPBsZ,agronejo
6vTqEFbTtTRJsuIpzZgjxi,"pagode, pagode novo"
7FNnA9vBm6EKceENgCGRMb,"funk pop, funk rj, pagode baiano, pop, pop nacional"
3joq445M6f168kb3mkp7BB,
2Z0lRIqr997lIUiPtrpKCr,"agronejo, arrocha, pop nacional, sertanejo, sertanejo universitario"
64KEffDW9EtZ1y2vBYgq8T,"brostep, edm, pop, progressive electro house"
2CKOmarVWvWqkNWUatHCex,"agronejo, sertanejo, sertanejo pop"
7MiDcPa6UiV3In7lIM71IN,"agronejo, arrocha, sertanejo, sertanejo universitario"
5coW9ioCpvEYGx4v1nvWec,
5kVgcCdPbeUwxBqWxi2Ktl,agronejo
2eK9gcJQ6uqVvJL63dnOM3,"sertanejo, sertanejo universitario"
2UMj7NCbuqy1yUZmiSYGjJ,"funk 150 bpm, funk carioca, funk rj"
6xlRSRMLgZbsSNd0BMobwy,"funk carioca, funk das antigas, sertanejo universitario"
0f59qYByNYzspwAr7huTSB,brazilian gospel
3p7PcrEHaaKLJnPUGOtRlT,"agronejo, arrocha, musica tocantinense, sertanejo, sertanejo universitario"
1tPQcKxMrvf09Ry8zk68gt,
3qvcCP2J0fWi0m0uQDUf6r,"arrocha, sertanejo, sertanejo universitario"
7gJN8W0589FisSYJS17K54,pop rap brasileiro
3p7PcrEHaaKLJnPUGOtRlT,"agronejo, arrocha, musica tocantinense, sertanejo, sertanejo universitario"
6m6e7D2TnV0aYMllFFwMxu,"agronejo, arrocha, sertanejo, sertanejo pop, sertanejo universitario"
2CKOmarVWvWqkNWUatHCex,"agronejo, sertanejo, sertanejo pop"
487N2T9nIPEHrlTZLL3SQs,"agronejo, arrocha, sertanejo, sertanejo universitario"
2eK9gcJQ6uqVvJL63dnOM3,"sertanejo, sertanejo universitario"
68YeXpLt3jB7JHQS5ZjMGo,"trap baiano, trap brasileiro"
1tKrZaph4cLsnEdqC5BNEQ,"agronejo, arrocha, sertanejo pop, sertanejo universitario"
0n4Fao9kbjgM76RmVlfSwr,
4v4g6B3AmczdtPlNE4t39X,
3CDoRporvSjdzTrm99a3gi,"funk carioca, funk pop, funk rj, pagode baiano, pop nacional"
3FlCKtwOEYQQYyGVEbxG2Z,"agronejo, arrocha, sertanejo, sertanejo pop, sertanejo universitario"
